type,subtype,bedroomCount,bathroomCount,province,postCode,habitableSurface,buildingCondition,facedeCount,hasTerrace,epcScore,price,price_per_m2
APARTMENT,APARTMENT,2.0,0.0,Antwerp,2400,93.0,GOOD,2.0,1,A+,268000.0,2881.72
APARTMENT,FLAT_STUDIO,0.0,1.0,Antwerp,2400,31.0,GOOD,2.0,0,B,99000.0,3193.55
APARTMENT,DUPLEX,4.0,1.0,Antwerp,2400,133.0,AS_NEW,2.0,1,A,339000.0,2548.87
APARTMENT,DUPLEX,3.0,1.0,Antwerp,2400,210.0,TO_BE_DONE_UP,2.0,1,B,274000.0,1304.76
APARTMENT,APARTMENT,3.0,1.0,Antwerp,2400,119.0,AS_NEW,2.0,1,B,327000.0,2747.9
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2400,94.0,GOOD,2.0,0,C,269000.0,2861.7
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2400,36.0,GOOD,2.0,1,D,125000.0,3472.22
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2400,76.0,GOOD,3.0,1,B,225000.0,2960.53
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2400,96.0,GOOD,3.0,1,B,285000.0,2968.75
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2400,100.0,GOOD,3.0,1,B,295000.0,2950.0
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2400,74.0,GOOD,2.0,1,B,199000.0,2689.19
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2400,92.0,GOOD,2.0,0,B,174000.0,1891.3
APARTMENT,APARTMENT,3.0,2.0,Antwerp,2400,125.0,AS_NEW,2.0,1,B,249000.0,1992.0
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2400,51.0,AS_NEW,2.0,0,A,225000.0,4411.76
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2400,68.0,GOOD,3.0,1,B,209000.0,3073.53
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2400,79.0,GOOD,2.0,1,B,199000.0,2518.99
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2400,68.0,GOOD,2.0,1,B,229000.0,3367.65
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2400,92.0,GOOD,2.0,1,B,277000.0,3010.87
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2400,136.0,GOOD,2.0,1,B,280000.0,2058.82
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2400,89.0,GOOD,2.0,1,B,285000.0,3202.25
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2400,99.0,GOOD,2.0,1,B,288000.0,2909.09
APARTMENT,GROUND_FLOOR,2.0,1.0,Antwerp,2400,93.0,GOOD,2.0,1,B,290000.0,3118.28
APARTMENT,GROUND_FLOOR,2.0,1.0,Antwerp,2400,99.0,GOOD,2.0,1,B,295000.0,2979.8
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2400,122.0,GOOD,2.0,1,B,325000.0,2663.93
APARTMENT,APARTMENT,3.0,1.0,Antwerp,2400,123.0,GOOD,2.0,1,B,330000.0,2682.93
APARTMENT,GROUND_FLOOR,3.0,1.0,Antwerp,2400,136.0,GOOD,2.0,1,B,335000.0,2463.24
APARTMENT,APARTMENT,3.0,1.0,Antwerp,2400,143.0,GOOD,2.0,1,B,355000.0,2482.52
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2400,91.0,GOOD,2.0,1,A,259000.0,2846.15
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2400,63.0,TO_BE_DONE_UP,2.0,0,B,185000.0,2936.51
APARTMENT,SERVICE_FLAT,1.0,1.0,Antwerp,2400,69.0,AS_NEW,3.0,1,B,269000.0,3898.55
APARTMENT,SERVICE_FLAT,1.0,1.0,Antwerp,2400,52.0,AS_NEW,3.0,0,B,200000.0,3846.15
APARTMENT,SERVICE_FLAT,1.0,1.0,Antwerp,2400,52.0,AS_NEW,3.0,0,B,200000.0,3846.15
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2400,75.0,AS_NEW,2.0,1,B,225000.0,3000.0
APARTMENT,APARTMENT,6.0,0.0,Antwerp,2400,91.0,AS_NEW,2.0,1,B,633000.0,6956.04
APARTMENT,GROUND_FLOOR,2.0,1.0,Antwerp,2400,159.0,AS_NEW,2.0,1,A,790000.0,4968.55
APARTMENT,SERVICE_FLAT,1.0,1.0,Antwerp,2400,47.0,GOOD,2.0,0,A,228000.0,4851.06
APARTMENT,SERVICE_FLAT,1.0,1.0,Antwerp,2400,57.0,GOOD,2.0,0,A,228000.0,4000.0
APARTMENT,APARTMENT,2.0,0.0,Antwerp,2400,73.0,GOOD,2.0,1,B,279500.0,3828.77
APARTMENT,APARTMENT,3.0,0.0,Antwerp,2400,125.0,GOOD,2.0,1,B,429500.0,3436.0
APARTMENT,APARTMENT,2.0,0.0,Antwerp,2400,122.0,GOOD,2.0,1,B,439500.0,3602.46
APARTMENT,FLAT_STUDIO,1.0,0.0,Antwerp,2400,62.0,GOOD,2.0,1,B,229500.0,3701.61
APARTMENT,GROUND_FLOOR,2.0,0.0,Antwerp,2400,92.0,GOOD,2.0,1,B,319500.0,3472.83
APARTMENT,FLAT_STUDIO,0.0,0.0,Antwerp,2000,31.0,GOOD,2.0,0,C,124900.0,4029.03
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,88.0,GOOD,2.0,1,A,449000.0,5102.27
APARTMENT,APARTMENT,3.0,2.0,Antwerp,2000,165.0,GOOD,2.0,0,B,595000.0,3606.06
APARTMENT,FLAT_STUDIO,1.0,1.0,Antwerp,2000,32.0,AS_NEW,4.0,0,A,140000.0,4375.0
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,85.0,AS_NEW,2.0,1,A++,424500.0,4994.12
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,44.0,AS_NEW,2.0,1,A,290000.0,6590.91
APARTMENT,APARTMENT,3.0,2.0,Antwerp,2000,272.0,AS_NEW,2.0,1,B,1125000.0,4136.03
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,94.0,GOOD,2.0,1,A,435000.0,4627.66
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,54.0,GOOD,2.0,0,C,199000.0,3685.19
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,76.0,GOOD,3.0,0,B,229000.0,3013.16
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,108.0,AS_NEW,2.0,1,C,485000.0,4490.74
APARTMENT,FLAT_STUDIO,1.0,1.0,Antwerp,2000,45.0,GOOD,2.0,0,B,216000.0,4800.0
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,96.0,AS_NEW,2.0,1,B,475000.0,4947.92
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,100.0,GOOD,2.0,1,C,395000.0,3950.0
APARTMENT,APARTMENT,3.0,3.0,Antwerp,2000,191.0,TO_RENOVATE,2.0,1,C,625000.0,3272.25
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,120.0,AS_NEW,2.0,1,A,575900.0,4799.17
APARTMENT,APARTMENT,2.0,2.0,Antwerp,2000,182.0,AS_NEW,3.0,1,B,1130000.0,6208.79
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,85.0,AS_NEW,3.0,1,A,760000.0,8941.18
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,53.0,TO_BE_DONE_UP,2.0,0,B,240000.0,4528.3
APARTMENT,PENTHOUSE,3.0,2.0,Antwerp,2000,172.0,AS_NEW,3.0,1,A,1345000.0,7819.77
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,25.0,GOOD,2.0,0,B,148000.0,5920.0
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,85.0,GOOD,2.0,1,B,375000.0,4411.76
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,102.0,GOOD,2.0,1,B,389500.0,3818.63
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,91.0,AS_NEW,2.0,1,A++,489500.0,5379.12
APARTMENT,APARTMENT,3.0,2.0,Antwerp,2000,143.0,AS_NEW,2.0,1,A++,649500.0,4541.96
APARTMENT,APARTMENT,2.0,2.0,Antwerp,2000,96.0,AS_NEW,2.0,1,A++,657500.0,6848.96
APARTMENT,APARTMENT,3.0,1.0,Antwerp,2000,156.0,AS_NEW,2.0,1,B,875000.0,5608.97
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,61.0,GOOD,2.0,0,D,269000.0,4409.84
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,95.0,JUST_RENOVATED,2.0,1,A,349000.0,3673.68
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,94.0,AS_NEW,2.0,1,B,550000.0,5851.06
APARTMENT,DUPLEX,1.0,1.0,Antwerp,2000,61.0,AS_NEW,2.0,0,C,239000.0,3918.03
APARTMENT,APARTMENT,2.0,0.0,Antwerp,2000,91.0,GOOD,2.0,0,B,295000.0,3241.76
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,85.0,GOOD,4.0,1,B,419000.0,4929.41
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,81.0,GOOD,2.0,1,A,359000.0,4432.1
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,83.0,AS_NEW,3.0,0,B,449000.0,5409.64
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,103.0,GOOD,2.0,0,C,298000.0,2893.2
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,85.0,GOOD,2.0,1,A,760000.0,8941.18
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,60.0,GOOD,2.0,1,A,360000.0,6000.0
APARTMENT,APARTMENT,2.0,2.0,Antwerp,2000,215.0,AS_NEW,2.0,1,A,1085000.0,5046.51
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,77.0,GOOD,2.0,1,B,405000.0,5259.74
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,105.0,AS_NEW,2.0,1,A+,440000.0,4190.48
APARTMENT,APARTMENT,2.0,2.0,Antwerp,2000,85.0,GOOD,2.0,1,B,475000.0,5588.24
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,78.0,AS_NEW,2.0,1,B,389000.0,4987.18
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,172.0,GOOD,2.0,0,C,420000.0,2441.86
APARTMENT,LOFT,1.0,1.0,Antwerp,2000,185.0,GOOD,2.0,0,A,570000.0,3081.08
APARTMENT,PENTHOUSE,2.0,2.0,Antwerp,2000,145.0,AS_NEW,4.0,1,A,1395000.0,9620.69
APARTMENT,APARTMENT,2.0,2.0,Antwerp,2000,157.0,AS_NEW,2.0,1,A,1470000.0,9363.06
APARTMENT,APARTMENT,2.0,2.0,Antwerp,2000,190.0,GOOD,3.0,1,A+,1985000.0,10447.37
APARTMENT,GROUND_FLOOR,2.0,1.0,Antwerp,2000,101.0,GOOD,2.0,1,C,399000.0,3950.5
APARTMENT,APARTMENT,2.0,2.0,Antwerp,2000,91.0,AS_NEW,2.0,1,C,765000.0,8406.59
APARTMENT,PENTHOUSE,2.0,2.0,Antwerp,2000,136.0,AS_NEW,2.0,1,A,1200000.0,8823.53
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,124.0,GOOD,2.0,1,A,425000.0,3427.42
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,70.0,GOOD,1.0,1,B,256000.0,3657.14
APARTMENT,LOFT,1.0,1.0,Antwerp,2000,194.0,AS_NEW,2.0,0,C,575000.0,2963.92
APARTMENT,APARTMENT,2.0,2.0,Antwerp,2000,121.0,AS_NEW,2.0,1,B,895000.0,7396.69
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,160.0,AS_NEW,2.0,1,B,945000.0,5906.25
APARTMENT,PENTHOUSE,2.0,1.0,Antwerp,2000,103.0,GOOD,2.0,1,B,650000.0,6310.68
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,40.0,GOOD,2.0,0,B,169000.0,4225.0
APARTMENT,APARTMENT,2.0,2.0,Antwerp,2000,97.0,AS_NEW,2.0,1,A,595000.0,6134.02
APARTMENT,LOFT,0.0,0.0,Antwerp,2000,216.0,AS_NEW,2.0,0,B,825000.0,3819.44
APARTMENT,APARTMENT,2.0,2.0,Antwerp,2000,125.0,AS_NEW,3.0,1,A,899000.0,7192.0
APARTMENT,PENTHOUSE,3.0,3.0,Antwerp,2000,434.0,AS_NEW,2.0,1,B,2275000.0,5241.94
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,100.0,AS_NEW,3.0,1,A,1250000.0,12500.0
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,90.0,GOOD,2.0,1,C,350000.0,3888.89
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,116.0,GOOD,2.0,1,B,350000.0,3017.24
APARTMENT,APARTMENT,1.0,0.0,Antwerp,2000,45.0,AS_NEW,4.0,0,B,425000.0,9444.44
APARTMENT,APARTMENT,3.0,3.0,Antwerp,2000,195.0,AS_NEW,2.0,0,B,799000.0,4097.44
APARTMENT,KOT,0.0,1.0,Antwerp,2000,21.0,GOOD,2.0,0,B,129000.0,6142.86
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,80.0,GOOD,2.0,0,B,325000.0,4062.5
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,95.0,AS_NEW,2.0,0,B,329000.0,3463.16
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,95.0,AS_NEW,2.0,0,F,450000.0,4736.84
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,120.0,JUST_RENOVATED,2.0,0,B,595000.0,4958.33
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,148.0,AS_NEW,2.0,1,A,789000.0,5331.08
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,109.0,AS_NEW,4.0,1,B,665000.0,6100.92
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,109.0,AS_NEW,4.0,1,B,665000.0,6100.92
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,125.0,AS_NEW,2.0,1,A,429900.0,3439.2
APARTMENT,APARTMENT,0.0,1.0,Antwerp,2000,38.0,JUST_RENOVATED,2.0,0,B,210000.0,5526.32
APARTMENT,APARTMENT,2.0,0.0,Antwerp,2000,100.0,GOOD,2.0,0,B,350000.0,3500.0
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,101.0,GOOD,2.0,1,C,399000.0,3950.5
APARTMENT,DUPLEX,2.0,2.0,Antwerp,2000,116.0,JUST_RENOVATED,2.0,1,D,449000.0,3870.69
APARTMENT,APARTMENT,2.0,2.0,Antwerp,2000,249.0,AS_NEW,2.0,1,A,870000.0,3493.98
APARTMENT,PENTHOUSE,6.0,3.0,Antwerp,2000,458.0,AS_NEW,3.0,1,B,3250000.0,7096.07
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,107.0,GOOD,2.0,1,A,480000.0,4485.98
APARTMENT,APARTMENT,3.0,2.0,Antwerp,2000,151.0,GOOD,2.0,1,A++,744500.0,4930.46
APARTMENT,DUPLEX,1.0,1.0,Antwerp,2000,116.0,AS_NEW,2.0,1,D,449000.0,3870.69
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,110.0,AS_NEW,2.0,1,A,605000.0,5500.0
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,87.0,AS_NEW,2.0,1,B,349000.0,4011.49
APARTMENT,FLAT_STUDIO,1.0,1.0,Antwerp,2000,30.0,TO_BE_DONE_UP,2.0,0,E,145000.0,4833.33
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,72.0,AS_NEW,2.0,1,C,335000.0,4652.78
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,86.0,AS_NEW,2.0,1,A,545000.0,6337.21
APARTMENT,APARTMENT,3.0,2.0,Antwerp,2000,151.0,GOOD,2.0,1,A++,744500.0,4930.46
APARTMENT,APARTMENT,3.0,2.0,Antwerp,2000,176.0,AS_NEW,2.0,1,A,875000.0,4971.59
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,52.0,GOOD,2.0,0,C,179000.0,3442.31
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,46.0,GOOD,2.0,0,C,193000.0,4195.65
APARTMENT,DUPLEX,3.0,2.0,Antwerp,2000,246.0,AS_NEW,2.0,1,A,1545000.0,6280.49
APARTMENT,FLAT_STUDIO,0.0,1.0,Antwerp,2000,26.0,TO_BE_DONE_UP,2.0,0,F,129000.0,4961.54
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,85.0,GOOD,2.0,1,A,365000.0,4294.12
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,65.0,AS_NEW,2.0,1,A,395000.0,6076.92
APARTMENT,LOFT,3.0,3.0,Antwerp,2000,279.0,GOOD,2.0,1,C,730000.0,2616.49
APARTMENT,APARTMENT,2.0,2.0,Antwerp,2000,109.0,AS_NEW,2.0,1,B,765000.0,7018.35
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,61.0,GOOD,2.0,1,A,350000.0,5737.7
APARTMENT,APARTMENT,3.0,1.0,Antwerp,2000,188.0,AS_NEW,2.0,1,B,965000.0,5132.98
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,160.0,AS_NEW,2.0,0,B,897000.0,5606.25
APARTMENT,FLAT_STUDIO,1.0,0.0,Antwerp,2000,39.0,GOOD,2.0,0,B,163000.0,4179.49
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,61.0,GOOD,2.0,0,B,280000.0,4590.16
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,259.0,GOOD,2.0,0,B,725000.0,2799.23
APARTMENT,KOT,1.0,1.0,Antwerp,2000,24.0,GOOD,2.0,0,B,129000.0,5375.0
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,103.0,GOOD,2.0,0,B,365000.0,3543.69
APARTMENT,APARTMENT,2.0,2.0,Antwerp,2000,93.0,AS_NEW,2.0,1,A,529000.0,5688.17
APARTMENT,APARTMENT,3.0,1.0,Antwerp,2000,119.0,AS_NEW,2.0,1,B,439000.0,3689.08
APARTMENT,APARTMENT,3.0,1.0,Antwerp,2000,201.0,AS_NEW,2.0,0,C,599000.0,2980.1
APARTMENT,APARTMENT,2.0,0.0,Antwerp,2000,132.0,GOOD,2.0,1,B,989500.0,7496.21
APARTMENT,LOFT,2.0,1.0,Antwerp,2000,250.0,AS_NEW,2.0,1,B,1095000.0,4380.0
APARTMENT,FLAT_STUDIO,1.0,1.0,Antwerp,2000,43.0,GOOD,2.0,0,C,189000.0,4395.35
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,54.0,AS_NEW,2.0,1,B,220000.0,4074.07
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,90.0,AS_NEW,2.0,1,A,495000.0,5500.0
APARTMENT,APARTMENT,3.0,2.0,Antwerp,2000,162.0,AS_NEW,2.0,1,A,696600.0,4300.0
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,45.0,GOOD,2.0,0,F,199000.0,4422.22
APARTMENT,FLAT_STUDIO,0.0,1.0,Antwerp,2000,17.0,AS_NEW,2.0,1,B,135000.0,7941.18
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,72.0,GOOD,2.0,1,C,265000.0,3680.56
APARTMENT,APARTMENT,2.0,0.0,Antwerp,2000,90.0,GOOD,2.0,0,B,275000.0,3055.56
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,101.0,AS_NEW,2.0,1,A,549000.0,5435.64
APARTMENT,APARTMENT,2.0,2.0,Antwerp,2000,137.0,GOOD,2.0,1,C,549000.0,4007.3
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,56.0,TO_BE_DONE_UP,2.0,0,C,199000.0,3553.57
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,81.0,AS_NEW,2.0,1,A,398000.0,4913.58
APARTMENT,PENTHOUSE,3.0,2.0,Antwerp,2000,172.0,AS_NEW,2.0,1,A,1345000.0,7819.77
APARTMENT,KOT,1.0,1.0,Antwerp,2000,18.0,GOOD,2.0,0,B,119000.0,6611.11
APARTMENT,KOT,1.0,1.0,Antwerp,2000,18.0,GOOD,2.0,0,B,119000.0,6611.11
APARTMENT,KOT,1.0,1.0,Antwerp,2000,24.0,GOOD,2.0,0,B,144000.0,6000.0
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,67.0,GOOD,2.0,1,A,290000.0,4328.36
APARTMENT,APARTMENT,3.0,2.0,Antwerp,2000,130.0,GOOD,2.0,1,B,365000.0,2807.69
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,108.0,AS_NEW,2.0,1,B,609000.0,5638.89
APARTMENT,LOFT,3.0,1.0,Antwerp,2000,253.0,GOOD,2.0,1,B,550000.0,2173.91
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,127.0,AS_NEW,2.0,1,A,995000.0,7834.65
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,101.0,AS_NEW,2.0,0,A,369000.0,3653.47
APARTMENT,DUPLEX,2.0,1.0,Antwerp,2000,137.0,AS_NEW,2.0,1,B,725000.0,5291.97
APARTMENT,APARTMENT,3.0,2.0,Antwerp,2000,272.0,GOOD,2.0,1,B,1125000.0,4136.03
APARTMENT,APARTMENT,3.0,3.0,Antwerp,2000,187.0,AS_NEW,2.0,1,B,945000.0,5053.48
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,95.0,AS_NEW,2.0,0,B,319000.0,3357.89
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,78.0,GOOD,2.0,1,B,335000.0,4294.87
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,105.0,GOOD,2.0,0,B,395000.0,3761.9
APARTMENT,APARTMENT,3.0,2.0,Antwerp,2000,172.0,AS_NEW,2.0,1,A,1395000.0,8110.47
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,112.0,GOOD,2.0,1,C,299000.0,2669.64
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,21.0,AS_NEW,2.0,0,A,126500.0,6023.81
APARTMENT,APARTMENT,2.0,2.0,Antwerp,2000,85.0,AS_NEW,2.0,1,B,475000.0,5588.24
APARTMENT,PENTHOUSE,3.0,1.0,Antwerp,2000,147.0,GOOD,2.0,1,A,697500.0,4744.9
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,193.0,AS_NEW,2.0,1,A,1175000.0,6088.08
APARTMENT,GROUND_FLOOR,2.0,2.0,Antwerp,2000,216.0,AS_NEW,2.0,1,B,1295000.0,5995.37
APARTMENT,KOT,1.0,1.0,Antwerp,2000,18.0,GOOD,2.0,0,B,119000.0,6611.11
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,46.0,GOOD,2.0,1,C,225000.0,4891.3
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,64.0,GOOD,2.0,0,B,245000.0,3828.12
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,76.0,GOOD,1.0,0,B,279000.0,3671.05
APARTMENT,APARTMENT,2.0,2.0,Antwerp,2000,105.0,AS_NEW,2.0,1,A,449000.0,4276.19
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,95.0,GOOD,2.0,1,A+,950000.0,10000.0
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,63.0,AS_NEW,2.0,1,A,380000.0,6031.75
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,96.0,AS_NEW,2.0,1,B,585000.0,6093.75
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,96.0,AS_NEW,2.0,1,B,605000.0,6302.08
APARTMENT,KOT,1.0,1.0,Antwerp,2000,17.0,AS_NEW,2.0,1,A,159000.0,9352.94
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,92.0,AS_NEW,2.0,1,A,479000.0,5206.52
APARTMENT,DUPLEX,2.0,2.0,Antwerp,2000,184.0,AS_NEW,2.0,1,B,849000.0,4614.13
APARTMENT,PENTHOUSE,4.0,2.0,Antwerp,2000,265.0,GOOD,3.0,1,C,2695000.0,10169.81
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,46.0,GOOD,2.0,0,A,205000.0,4456.52
APARTMENT,DUPLEX,1.0,1.0,Antwerp,2000,104.0,AS_NEW,2.0,0,C,437500.0,4206.73
APARTMENT,APARTMENT,2.0,2.0,Antwerp,2000,95.0,AS_NEW,3.0,1,A,945000.0,9947.37
APARTMENT,PENTHOUSE,2.0,2.0,Antwerp,2000,219.0,AS_NEW,2.0,1,B,1855000.0,8470.32
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,85.0,AS_NEW,2.0,1,B,395000.0,4647.06
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,17.0,AS_NEW,2.0,0,A,115000.0,6764.71
APARTMENT,PENTHOUSE,2.0,2.0,Antwerp,2000,201.0,AS_NEW,2.0,1,C,1295000.0,6442.79
APARTMENT,LOFT,3.0,1.0,Antwerp,2000,253.0,GOOD,2.0,1,C,450000.0,1778.66
APARTMENT,KOT,1.0,1.0,Antwerp,2000,20.0,AS_NEW,2.0,1,A,132500.0,6625.0
APARTMENT,KOT,1.0,1.0,Antwerp,2000,18.0,AS_NEW,2.0,1,A,132500.0,7361.11
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,83.0,GOOD,2.0,1,B,339000.0,4084.34
APARTMENT,APARTMENT,2.0,0.0,Antwerp,2000,85.0,AS_NEW,2.0,1,C,349500.0,4111.76
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,93.0,GOOD,2.0,1,B,350000.0,3763.44
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,71.0,GOOD,2.0,1,B,429000.0,6042.25
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,102.0,GOOD,2.0,1,B,455000.0,4460.78
APARTMENT,LOFT,2.0,1.0,Antwerp,2000,180.0,AS_NEW,2.0,1,B,579000.0,3216.67
APARTMENT,PENTHOUSE,3.0,2.0,Antwerp,2000,260.0,GOOD,2.0,1,A,2595000.0,9980.77
APARTMENT,PENTHOUSE,3.0,2.0,Antwerp,2000,154.0,AS_NEW,2.0,1,A,1165000.0,7564.94
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,91.0,JUST_RENOVATED,2.0,0,B,289000.0,3175.82
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,58.0,GOOD,2.0,0,B,345000.0,5948.28
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,88.0,GOOD,2.0,1,B,365000.0,4147.73
APARTMENT,APARTMENT,2.0,2.0,Antwerp,2000,240.0,GOOD,2.0,0,A,800000.0,3333.33
APARTMENT,DUPLEX,2.0,2.0,Antwerp,2000,216.0,GOOD,2.0,1,B,1295000.0,5995.37
APARTMENT,APARTMENT,2.0,2.0,Antwerp,2000,152.0,GOOD,2.0,1,A,1750000.0,11513.16
APARTMENT,APARTMENT,3.0,2.0,Antwerp,2000,236.0,AS_NEW,2.0,1,A,2275000.0,9639.83
APARTMENT,APARTMENT,3.0,2.0,Antwerp,2000,237.0,AS_NEW,2.0,1,A,2275000.0,9599.16
APARTMENT,PENTHOUSE,2.0,2.0,Antwerp,2000,240.0,GOOD,3.0,1,B,3200000.0,13333.33
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,61.0,GOOD,2.0,0,C,220000.0,3606.56
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2000,101.0,AS_NEW,3.0,1,B,549000.0,5435.64
APARTMENT,APARTMENT,2.0,2.0,Antwerp,2000,116.0,AS_NEW,3.0,1,B,599000.0,5163.79
